ground_x [mm],ground_y [mm],ground_t [mm],height [mm],top_w [mm],base_w [mm],neck_w [mm],shoulder_h [mm],feed_gap [mm],blade_t [mm],separation [mm],Freq [GHz],Phi [deg],Theta [deg],im(rEPhi) (Real) [mV],im(rEPhi) (Imag) [mV],im(rETheta) (Real) [mV],im(rETheta) (Imag) [mV],re(rEPhi) (Real) [mV],re(rEPhi) (Imag) [mV],re(rETheta) (Real) [mV],re(rETheta) (Imag) [mV]
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,272.5,180.0,19.662015311054468,0.0,-0.2772050255093895,0.0,-27.229000752488385,0.0,-0.8232710917830447,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,0.0,-519.2302932639135,0.0,-44.25000376092852,0.0,455.75274849783983,0.0,39.420920750850016,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,2.5,-509.95231462075105,0.0,-55.85906441694907,0.0,460.85462829054063,0.0,38.830346571017245,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,5.0,-495.73030373379333,0.0,-62.96514108280106,0.0,460.59134362614003,0.0,42.04127475232654,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,7.499999999999999,-478.30701556058807,0.0,-62.23320633900394,0.0,456.23780542905985,0.0,51.803194772678395,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,10.0,-459.54136922936027,0.0,-50.72822891516707,0.0,449.4230989871099,0.0,69.78741943811104,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,12.5,-441.1481896761083,0.0,-26.207094658378583,0.0,441.93319925744106,0.0,96.42588845348327,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,14.999999999999998,-424.47530149988825,0.0,12.645352998137858,0.0,435.4958783995838,0.0,130.91001031623938,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,17.5,-410.3499367235825,0.0,66.06666683593262,0.0,431.57746305136294,0.0,171.34071043949226,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,20.0,-399.0132090073348,0.0,133.1731796759548,0.0,431.21863012200293,0.0,214.9998354062284,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,22.5,-390.14568848701276,0.0,212.02805063128508,0.0,434.92969122674987,0.0,258.6985749541277,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,25.0,-382.9720381059201,0.0,299.81188187716987,0.0,442.65613702851647,0.0,299.152334497509,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,27.5,-376.4210413865814,0.0,393.07383091521257,0.0,453.81441982314664,0.0,333.33352789624706,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,29.999999999999996,-369.3110133083291,0.0,488.0319334869118,0.0,467.3879681992259,0.0,358.76260812311625,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,32.5,-360.5301299632216,0.0,580.8871452093473,0.0,482.0658720775477,0.0,373.7109150335684,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,35.0,-349.1859830325517,0.0,668.1166556887574,0.0,496.4025694962846,0.0,377.30386017370836,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,37.5,-334.707061958685,0.0,746.7176460388638,0.0,508.97648968404997,0.0,369.52706267311294,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,40.0,-316.8888218111684,0.0,814.3814783516851,0.0,518.5285417068487,0.0,351.14937147335047,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,42.5,-295.8864799731624,0.0,869.5886170688544,0.0,524.0666454752042,0.0,323.5841318962782,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,45.0,-272.1641245517668,0.0,911.6247102324279,0.0,524.9289813539505,0.0,288.71327707110225,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,47.5,-246.41422603192828,0.0,940.5268437667821,0.0,520.8050890658623,0.0,248.69825151013336,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,50.0,-219.46306327595542,0.0,956.9751444782408,0.0,511.7193978306436,0.0,205.79830612880204,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,52.5,-192.17634787678156,0.0,962.1482802796176,0.0,497.98558830485314,0.0,162.21148695895815,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,55.0,-165.3762723266876,0.0,957.5620706629684,0.0,480.1421298886854,0.0,119.94781917142053,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,57.5,-139.77725442521103,0.0,944.9087905871261,0.0,458.8795071142606,0.0,80.73871341937466,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,59.99999999999999,-115.94364992296809,0.0,925.9114448231907,0.0,434.96840199507307,0.0,45.982130082221104,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,62.50000000000001,-94.2692800577145,0.0,902.2030122418599,0.0,409.19592921535036,0.0,16.719825559096428,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,65.0,-74.97611865982451,0.0,875.2361037436091,0.0,382.31444798484904,0.0,-6.3589215044725895,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,67.5,-58.12799990313985,0.0,846.224246515297,0.0,355.0049551111817,0.0,-22.893538044988702,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,70.0,-43.65464868352667,0.0,816.1125554220837,0.0,327.8549344008843,0.0,-32.81478958546662,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,72.5,-31.38149748866833,0.0,785.5731504917793,0.0,301.3489897431553,0.0,-36.29975223794419,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,75.0,-21.0613951658522,0.0,755.0194077972549,0.0,275.8696770779009,0.0,-33.72423366016153,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,77.5,-12.405207243497893,0.0,724.6329005282213,0.0,251.70561732295337,0.0,-25.616780855834865,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,80.0,-5.109271048371882,0.0,694.3974844440381,0.0,229.064089499418,0.0,-12.617390019800778,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,82.5,1.1214284759429636,0.0,664.1361277728869,0.0,208.08570952110793,0.0,4.556982757272152,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,85.0,6.554735806014314,0.0,633.5474918325717,0.0,188.85933550678183,0.0,25.138985487153814,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,87.5,11.41725322086337,0.0,602.2406838778047,0.0,171.43587068194563,0.0,48.329290154552055,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,90.0,15.884147934865773,0.0,569.7678402143666,0.0,155.84006528314006,0.0,73.30746434562197,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,92.5,20.072102932504446,0.0,535.65513851664,0.0,142.07970023531672,0.0,99.23659767963603,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,95.0,24.03471972331202,0.0,499.4334287608303,0.0,130.15166447750417,0.0,125.2635764539642,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,97.5,27.75991987191132,0.0,460.66990160568486,0.0,120.04445407445638,0.0,150.517371579275,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,100.0,31.169302034692638,0.0,419.00209421249343,0.0,111.73660054267442,0.0,174.10805925150467,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,102.5,34.11994313203788,0.0,374.17508506884116,0.0,105.19057993344052,0.0,195.12952707920584,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,105.0,36.409699340741206,0.0,326.08196623390336,0.0,100.34197376572308,0.0,212.66890921353846,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,107.5,37.78753258302936,0.0,274.8066165932972,0.0,97.08414201567298,0.0,225.82568957362338,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,110.0,37.970588211053574,0.0,220.6664605641655,0.0,95.2494722104926,0.0,233.74301736521585,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,112.5,36.66949004472534,0.0,164.25135506401364,0.0,94.58934910982214,0.0,235.65295648652926,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,115.0,33.622439901973195,0.0,106.45315831186727,0.0,94.75619895157261,0.0,230.935982133075,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,117.49999999999999,28.63714442441724,0.0,48.47916856184269,0.0,95.29203918061093,0.0,219.19291668377312,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,119.99999999999999,21.637438882632505,0.0,-8.158125728041691,0.0,95.62856237401716,0.0,200.32464836826,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,122.50000000000001,12.709043572186703,0.0,-61.682194923327266,0.0,95.10353869651037,0.0,174.6115969816662,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,125.00000000000001,2.1366945741469916,0.0,-110.12983785069821,0.0,92.99695658864584,0.0,142.78146895742262,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,127.5,-9.576395543691302,0.0,-151.46641263232075,0.0,88.58775584034434,0.0,106.05117163746253,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,130.0,-21.715498584635792,0.0,-183.7352288394491,0.0,81.22844662622924,0.0,66.12782907072722,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,132.5,-33.39415402299097,0.0,-205.23104558724242,0.0,70.43087297726314,0.0,25.15562388517069,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,135.0,-43.6286853963779,0.0,-214.68139881714936,0.0,55.95264434539518,0.0,-14.399716980995464,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,137.5,-51.443188858544985,0.0,-211.41484587148923,0.0,37.87120234709202,0.0,-49.92866831980447,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,140.0,-55.99389620154255,0.0,-195.49354067118202,0.0,16.631880451531792,0.0,-78.90723871691087,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,142.5,-56.6957402555346,0.0,-167.7896780155674,0.0,-6.941902658545382,0.0,-99.15634933986067,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,145.0,-53.33017708487792,0.0,-129.99121594547796,0.0,-31.68402825971759,0.0,-109.10077717169791,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,147.5,-46.11310838763354,0.0,-84.53086187652491,0.0,-56.16837359608432,0.0,-107.9923933209297,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,150.0,-35.70571511497286,0.0,-34.44183660383183,0.0,-78.83366805548866,0.0,-96.0632429272551,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,152.5,-23.158895869591017,0.0,16.847498414901775,0.0,-98.13869489448652,0.0,-74.58067581262081,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,155.0,-9.792637740401599,0.0,65.76187309723679,0.0,-112.73065480228105,0.0,-45.788218552486974,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,157.5,2.9768202691784875,0.0,108.84860868485745,0.0,-121.60626855278252,0.0,-12.730217237282968,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,160.0,13.838900088478894,0.0,143.04591295141867,0.0,-124.24458076883697,0.0,21.026825426635654,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,162.5,21.789550161541744,0.0,165.92808030121728,0.0,-120.69258197267382,0.0,51.74989572549935,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,165.0,26.298699227260588,0.0,175.90691791523003,0.0,-111.5895374649662,0.0,75.93532833789726,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,167.5,27.415103240866557,0.0,172.37041638368933,0.0,-98.12288535303591,0.0,90.70148616773783,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,170.0,25.78770893587956,0.0,155.7425526736984,0.0,-81.9170702184657,0.0,94.13259005622278,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,172.5,22.59498592700714,0.0,127.45327892336338,0.0,-64.86575965871826,0.0,85.53053765108262,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,175.0,19.3881601024435,0.0,89.81601370276456,0.0,-48.92632251238639,0.0,65.53923590899414,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,177.5,17.86859031454174,0.0,45.82103781822771,0.0,-35.90184290304218,0.0,36.11889870207334,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,275.0,180.0,19.631209915836564,0.0,-1.134586249984653,0.0,-27.238995357883667,0.0,0.3652248112681329,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,0.0,-516.8059430217735,0.0,-66.85639485604187,0.0,453.599456455281,0.0,59.26305644879993,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,2.5,-504.02564244090763,0.0,-77.42628317907811,0.0,462.6661537909732,0.0,59.58174711687295,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,5.0,-486.4529224081392,0.0,-82.9280924486849,0.0,466.1628903095501,0.0,63.69577001972926,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,7.499999999999999,-466.4283113861331,0.0,-80.12276900693982,0.0,465.7053509153858,0.0,74.10946932655054,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,10.0,-446.2955577466858,0.0,-66.1026342843364,0.0,463.265215375911,0.0,92.08779984564819,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,12.5,-428.03166883207354,0.0,-38.59643167665365,0.0,460.9062845323816,0.0,117.52670029694575,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,14.999999999999998,-412.9525568437725,0.0,3.7684384088126044,0.0,460.50872394238615,0.0,149.00699242100904,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,17.5,-401.54135758712835,0.0,61.28219988798143,0.0,463.52303247459326,0.0,184.01738382322387,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,20.0,-393.42223405680613,0.0,133.07401479899406,0.0,470.7895544910706,0.0,219.307675731582,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,22.5,-387.4750853565548,0.0,217.1510523863536,0.0,482.44747565457243,0.0,251.31662074989558,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,25.0,-382.0618679763244,0.0,310.5520222197095,0.0,497.9417991914897,0.0,276.61223567515856,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,27.5,-375.31803643784554,0.0,409.59646710190896,0.0,516.1209166728141,0.0,292.28592269838754,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,29.999999999999996,-365.45571859395704,0.0,510.1989495151754,0.0,535.4040524091853,0.0,296.25386179545075,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,32.5,-351.0289535406706,0.0,608.2102644927583,0.0,553.989273813052,0.0,287.43691269483884,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,35.0,-331.12364129693606,0.0,699.7467730515048,0.0,570.0699378540396,0.0,265.8102184287564,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,37.5,-305.452236139542,0.0,781.4734911894287,0.0,582.0301479369044,0.0,232.33242499612297,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,40.0,-274.35157532364707,0.0,850.8153438749541,0.0,588.5967639424622,0.0,188.77915391962236,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,42.5,-238.697938124608,0.0,906.0821101184462,0.0,588.9348802181387,0.0,137.5143407078976,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,45.0,-199.76401153385837,0.0,946.5040773562649,0.0,582.6834854077883,0.0,81.23573014295721,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,47.5,-159.0469184583187,0.0,972.18563274309,0.0,569.936564219079,0.0,22.727787081241175,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,50.0,-118.09526045096035,0.0,983.991814841904,0.0,551.1810733604258,0.0,-35.35198714214845,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,52.5,-78.35767089418445,0.0,983.3876769975204,0.0,527.2065470978132,0.0,-90.63688662657732,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,55.0,-41.06758257358634,0.0,972.2521219109091,0.0,499.00167091041936,0.0,-141.15835642388043,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,57.5,-7.170677926349144,0.0,952.6869799015572,0.0,467.65153647486767,0.0,-185.398706995055,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,59.99999999999999,22.705696945507164,0.0,926.8390911961486,0.0,434.24621440730414,0.0,-222.29709743743967,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,62.50000000000001,48.24710939000671,0.0,896.7487213579213,0.0,399.8075480765637,0.0,-251.2200476395807,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,65.0,69.41954521132251,0.0,864.232539332483,0.0,365.23737407179084,0.0,-271.9086137415862,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,67.5,86.41968428893374,0.0,830.8043328358078,0.0,331.28721627593364,0.0,-284.4133848422513,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,70.0,99.61709715910757,0.0,797.6322259058064,0.0,298.54716798525817,0.0,-289.02639421917206,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,72.5,109.49581500347125,0.0,765.5278222521671,0.0,267.4502560120695,0.0,-286.21658314777045,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,75.0,116.6005846137512,0.0,734.9606368864653,0.0,238.28800092671372,0.0,-276.5731203394158,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,77.5,121.4909795064184,0.0,706.0903958594369,0.0,211.2329764286369,0.0,-260.7589515205062,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,80.0,124.70468896633017,0.0,678.8101014290984,0.0,186.3647107424409,0.0,-239.47552236373713,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,82.5,126.72989389914314,0.0,652.7938843164937,0.0,163.69604622336286,0.0,-213.43864086042745,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,85.0,127.98569476838456,0.0,627.5452582309185,0.0,143.1978929718139,0.0,-183.36481243906314,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,87.5,128.8090437943693,0.0,602.4431350293657,0.0,124.82103794786585,0.0,-149.96696833912242,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,90.0,129.4464792205278,0.0,576.7845928598433,0.0,108.51421401013052,0.0,-113.95820707561552,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,92.5,130.04908854230524,0.0,549.8247348880944,0.0,94.23795376514268,0.0,-76.0619007578616,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,95.0,130.6694788079563,0.0,520.8149299351842,0.0,81.97385586572642,0.0,-37.02623096064747,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,97.5,131.2600626555561,0.0,489.0412455536814,0.0,71.72882171877629,0.0,2.3591160003881164,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,100.0,131.67264694926143,0.0,453.86496216549443,0.0,63.533661489910656,0.0,41.24675684425587,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,102.5,131.66009859388572,0.0,414.76670134550454,0.0,57.43533680531047,0.0,78.71902324248245,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,105.0,130.8816912038922,0.0,371.3949184734754,0.0,53.482145301860776,0.0,113.78252308884409,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,107.5,128.91448569355924,0.0,323.61830229820276,0.0,51.701505756939454,0.0,145.3737600403949,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,110.0,125.27358081590145,0.0,271.58000471400146,0.0,52.0707901365472,0.0,172.37985539313502,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,112.5,119.44404272256392,0.0,215.74965144703228,0.0,54.482914934916835,0.0,193.67810299467698,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,115.0,110.92652572153037,0.0,156.96691230813252,0.0,58.710070241915595,0.0,208.19704723846692,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,117.49999999999999,99.29682791094153,0.0,96.46834203233071,0.0,64.37079306551519,0.0,214.99972041998322,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,119.99999999999999,84.27684294402361,0.0,35.88772523006029,0.0,70.90717967766174,0.0,213.38641695702682,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,122.50000000000001,65.810792962997,0.0,-22.780086023887016,0.0,77.57986109546773,0.0,203.00996255810966,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,125.00000000000001,44.13680773061401,0.0,-77.2601815519989,0.0,83.48790534428367,0.0,183.99128527660736,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,127.5,19.84071968190404,0.0,-125.12768633547178,0.0,87.61866932993952,0.0,157.0181156020223,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,130.0,-6.122562160446566,0.0,-163.9845724363465,0.0,88.9287163448499,0.0,123.40616492543884,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,132.5,-32.45353511768174,0.0,-191.67234611893062,0.0,86.45158618234302,0.0,85.10167395523128,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,135.0,-57.58731173447852,0.0,-206.50082298871257,0.0,79.42225580840865,0.0,44.60806247960745,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,277.5,137.5,-79.82851279071055,0.0,-207.46582155402615,0.0,67.4027178876061,0.0,4.828067392383905,0.0
